28 7 +6.695452279961972e-04
28 8 +1.710357891797661e-03
28 9 +3.026685345607163e-03
28 10 +3.623902514336288e-03
28 11 +2.912274546185048e-03
28 12 +1.573517463148064e-03
28 13 +5.814421846018108e-04
28 14 +1.585057189477723e-04
28 15 +6.269150114528087e-05
28 16 +1.585057189477723e-04
28 17 +5.814421846018108e-04
28 18 +1.573517463148064e-03
28 19 +2.912274546185048e-03
28 20 +3.623902514336288e-03
28 21 +3.026685345607163e-03
28 22 +1.710357891797661e-03
28 23 +6.695452279961972e-04
28 24 +1.924256950599667e-04
28 25 +4.596797846319543e-05
28 26 +1.121238171560661e-05
28 27 +3.556606295780957e-06
28 28 +1.774875725028040e-06
28 29 +1.650917666586412e-06
28 30 +2.040365887620211e-06
29 0 +2.889936412548378e-06
29 1 +2.523107656067143e-06
29 2 +2.137256869716177e-06
29 3 +2.408742209727751e-06
29 4 +7.837863399645522e-06
29 5 +4.293412664154757e-05
29 6 +2.012737823483604e-04
29 7 +7.094420933272181e-04
29 8 +1.788723143733490e-03
29 9 +3.116507360268357e-03
29 10 +3.668485365947303e-03
29 11 +2.864609577951840e-03
29 12 +1.444029026933867e-03
29 13 +4.403845160530417e-04
29 14 +6.521201643211877e-05
29 15 +2.389980714464935e-07
29 16 +6.521201643211877e-05
29 17 +4.403845160530417e-04
29 18 +1.444029026933867e-03
29 19 +2.864609577951840e-03
29 20 +3.668485365947303e-03
29 21 +3.116507360268357e-03
29 22 +1.788723143733490e-03
29 23 +7.094420933272181e-04
29 24 +2.012737823483604e-04
29 25 +4.293412664154757e-05
29 26 +7.837863399645522e-06
29 27 +2.408742209727751e-06
29 28 +2.137256869716177e-06
29 29 +2.523107656067143e-06
29 30 +2.889936412548378e-06
30 0 +3.189540008095353e-06
30 1 +2.665276215102024e-06
30 2 +1.538390887473923e-06
30 3 +2.126393704049059e-07
30 4 +2.872410902877456e-06
30 5 +3.332700529158972e-05
30 6 +1.874186897482456e-04
30 7 +7.023315789295831e-04
30 8 +1.808842702438711e-03
30 9 +3.169450767598823e-03
30 10 +3.727981450772813e-03
30 11 +2.895425157778220e-03
30 12 +1.436817970496205e-03
30 13 +4.198892675035715e-04
30 14 +6.131415667355502e-05
30 15 +9.736971670136333e-06
30 16 +6.131415667355502e-05
30 17 +4.198892675035715e-04
30 18 +1.436817970496205e-03
30 19 +2.895425157778220e-03
30 20 +3.727981450772813e-03
30 21 +3.169450767598823e-03
30 22 +1.808842702438711e-03
30 23 +7.023315789295831e-04
30 24 +1.874186897482456e-04
30 25 +3.332700529158972e-05
30 26 +2.872410902877456e-06
30 27 +2.126393704049059e-07
30 28 +1.538390887473923e-06
30 29 +2.665276215102024e-06
30 30 +3.189540008095353e-06
